Text A,Text B,Threshold,N-Grams,Num Matches,Text A Length,Text B Length,Locations in A,Locations in B
"middlemarch.txt","txt/DAY et al_1994_MIDDLEMARCH ON TV--A SYMPOSIUM.pdf.txt","2","3","5","1793446","101889","[(1466, 1496), (50679, 50708), (195365, 195396), (195419, 195567), (309882, 309924)]","[(19460, 19495), (20851, 20880), (30644, 30675), (30703, 30851), (87193, 87235)]"
"middlemarch.txt","txt/Coovadia_2002_George Eliot's Realism and Adam Smith.pdf.txt","2","3","5","1793446","48083","[(25551, 25580), (195352, 195548), (195599, 195653), (560506, 560755), (560847, 560924)]","[(1406, 1435), (18702, 18900), (18951, 19006), (37558, 37809), (37848, 37924)]"
"middlemarch.txt","txt/Worth_1981_Review of 's Middlemarch Notebooks.pdf.txt","2","3","1","1793446","17781","[(1571207, 1571308)]","[(8789, 8883)]"
"middlemarch.txt","txt/Swann_1972_Middlemarch.pdf.txt","2","3","6","1793446","80248","[(18442, 18592), (402679, 402704), (408427, 408528), (510356, 510456), (1690942, 1691430), (1691459, 1691623)]","[(38291, 38439), (38978, 39003), (39966, 40069), (41664, 41763), (43345, 43832), (43862, 44023)]"
"middlemarch.txt","txt/Cooke_1883_George Eliot.pdf.txt","2","3","18","1793446","943202","[(121896, 122206), (213166, 213713), (213740, 214028), (214060, 214091), (214197, 214313), (476690, 476981), (1059039, 1059286), (1327599, 1327703), (1571207, 1571308), (1791454, 1791719), (1791762, 1792148), (1792274, 1792576), (1792616, 1792676), (1792733, 1792838), (1792914, 1792954), (1792991, 1793016), (1793246, 1793276), (1793387, 1793412)]","[(236407, 236716), (338136, 338686), (338712, 339004), (339087, 339118), (339226, 339344), (343360, 343651), (540006, 540254), (582795, 582892), (601131, 601223), (708112, 708378), (708422, 708809), (709483, 709783), (709824, 709885), (709942, 710048), (710129, 710169), (710204, 710228), (710456, 710486), (710583, 710608)]"
"middlemarch.txt","txt/Higdon_1970_George Eliot and the Art of the Epigraph.pdf.txt","2","3","10","1793446","60783","[(22543, 22588), (22613, 22683), (22717, 22845), (31369, 31593), (535133, 535428), (915988, 916243), (916278, 916304), (918313, 918614), (918832, 918982), (920064, 920420)]","[(22283, 22328), (22349, 22415), (22449, 22569), (25884, 26103), (37518, 37739), (49162, 49395), (49425, 49448), (49855, 50153), (50470, 50620), (50781, 51137)]"
"middlemarch.txt","txt/Levine_1980_George Eliot's Hypothesis of Reality.pdf.txt","2","3","5","1793446","72222","[(291890, 291919), (345182, 345455), (345483, 345871), (345924, 346021), (411914, 412154)]","[(23934, 23963), (32337, 32611), (33181, 33568), (33620, 33717), (38835, 39074)]"
"middlemarch.txt","txt/Patrick_1997_Creative Fiction and Theological Ethics.pdf.txt","2","3","1","1793446","22211","[(345810, 346021)]","[(4560, 4772)]"
"middlemarch.txt","txt/HAWES_1997_GEORGE ELIOT AND GEORGE HENRY LEWES.pdf.txt","2","3","1","1793446","12644","[(920199, 920266)]","[(4270, 4337)]"
"middlemarch.txt","txt/Martin_1992_Revising Middlemarch.pdf.txt","2","3","1","1793446","34359","[(202043, 202062)]","[(32881, 32900)]"
"middlemarch.txt","txt/Svaglic_1954_Religion in the Novels of George Eliot.pdf.txt","2","3","9","1793446","42075","[(143172, 143250), (1058114, 1058134), (1058248, 1058299), (1058868, 1059274), (1059331, 1059363), (1324129, 1324159), (1326049, 1326075), (1326134, 1326585), (1628878, 1628987)]","[(22641, 22720), (24896, 24917), (24965, 25017), (25148, 25553), (25609, 25641), (30681, 30712), (31054, 31080), (31140, 31589), (34024, 34112)]"
"middlemarch.txt","txt/Knoepflmacher_1975_Middlemarch.pdf.txt","2","3","29","1793446","79096","[(577, 647), (3677, 3720), (5987, 6169), (6826, 7293), (7348, 7551), (7579, 7789), (22882, 23512), (23532, 23805), (24555, 24585), (25551, 25695), (25722, 26085), (26140, 26314), (27053, 27376), (27430, 27471), (27637, 27729), (36827, 36858), (76176, 76449), (131392, 131467), (138334, 138806), (163069, 163566), (401687, 401742), (401934, 401975), (405346, 405516), (791816, 791842), (792333, 792572), (792611, 792681), (792731, 792762), (883404, 883485), (884910, 885356)]","[(2364, 2435), (12595, 12637), (13357, 13539), (17248, 17714), (17771, 17974), (18548, 18757), (20041, 20665), (32152, 32422), (33564, 33594), (34160, 34301), (34325, 34681), (34735, 34908), (35195, 35515), (36084, 36127), (37250, 37341), (38046, 38077), (39812, 40079), (40471, 40546), (45671, 46136), (51116, 51605), (52061, 52116), (52916, 52956), (53166, 53333), (54780, 54806), (54918, 55156), (55504, 55573), (55623, 55654), (67139, 67221), (67308, 67752)]"
"middlemarch.txt","txt/Knapp_1983_Tolstoj's Reading of George Eliot.pdf.txt","2","3","4","1793446","29503","[(411969, 412000), (412051, 412078), (907155, 907308), (907568, 907670)]","[(2184, 2215), (2252, 2279), (21835, 21987), (22058, 22159)]"
"middlemarch.txt","txt/BLAIR_2001_A CHANGE IN THE UNITS.pdf.txt","2","3","6","1793446","37581","[(302869, 303040), (345200, 345352), (345598, 345716), (739656, 739757), (739797, 739885), (739993, 740024)]","[(1335, 1505), (12294, 12447), (12478, 12597), (16457, 16557), (16584, 16672), (16703, 16734)]"
"middlemarch.txt","txt/Shillingsburg_1988_Review of Middlemarch, , ; Felix Holt the Radical, George Eliot, ; Daniel.pdf.txt","2","3","1","1793446","19740","[(1698171, 1698305)]","[(16631, 16766)]"
"middlemarch.txt","txt/BEETON_1975_JOSEPH CONRAD AND GEORGE ELIOT.pdf.txt","2","3","1","1793446","24540","[(1125584, 1126025)]","[(12426, 12868)]"
"middlemarch.txt","txt/DAYTON_1998_GEORGE ELIOT AND GEMS.pdf.txt","2","3","1","1793446","28011","[(19384, 19680)]","[(10151, 10444)]"
"middlemarch.txt","txt/Phelan_2011_Toward a Rhetorical Perspective on Social Minds.pdf.txt","2","3","1","1793446","16041","[(9444, 9534)]","[(10750, 10840)]"
"middlemarch.txt","txt/Palmer_2005_Intermental Thought in the Novel.pdf.txt","2","3","23","1793446","43135","[(3789, 3986), (4097, 4449), (4702, 4792), (4882, 5043), (5808, 5943), (6223, 6408), (6855, 7109), (7133, 7299), (7961, 8113), (8135, 8217), (8449, 8724), (9228, 9438), (9501, 9613), (9655, 9694), (9724, 9760), (10015, 10161), (11866, 11885), (11935, 12122), (12178, 12257), (12289, 12314), (12363, 12392), (12424, 12479), (321956, 322007)]","[(15266, 15467), (15582, 15940), (15977, 16067), (16162, 16326), (16372, 16507), (16553, 16741), (16818, 17075), (17097, 17273), (17329, 17486), (17507, 17588), (17640, 17923), (17954, 18173), (18246, 18367), (18415, 18454), (18484, 18520), (18730, 18885), (18968, 18987), (19037, 19228), (19284, 19362), (19393, 19418), (19468, 19501), (19533, 19588), (35126, 35177)]"
"middlemarch.txt","txt/Marks_2000_Middlemarch, Obligation, and Dorothea's Duplicity.pdf.txt","2","3","16","1793446","50720","[(39498, 39779), (39815, 39974), (40047, 40236), (42246, 42441), (81187, 81385), (81442, 81663), (83346, 83390), (83454, 83653), (415186, 415376), (467523, 467838), (470608, 470976), (471025, 471156), (1045087, 1045292), (1358642, 1359081), (1655004, 1655395), (1793217, 1793262)]","[(13472, 13754), (13793, 13948), (14024, 14213), (18122, 18320), (19993, 20191), (20250, 20468), (20497, 20541), (23251, 23451), (24205, 24394), (29334, 29648), (30767, 31136), (31186, 31318), (34472, 34667), (38531, 38969), (42194, 42586), (44869, 44914)]"
"middlemarch.txt","txt/Lyons_1966_The Method of Middlemarch.pdf.txt","2","3","4","1793446","33485","[(196543, 196595), (723895, 724012), (1192662, 1192854), (1792733, 1792893)]","[(6758, 6810), (14092, 14209), (15605, 15796), (28449, 28610)]"
"middlemarch.txt","txt/Witemeyer_1974_George Eliot, Naumann, and the Nazarenes.pdf.txt","2","3","4","1793446","34407","[(398099, 398227), (398266, 398604), (453713, 453918), (454222, 454754)]","[(12492, 12620), (12658, 12995), (22724, 22929), (27117, 27644)]"
"middlemarch.txt","txt/KATZ_1998_AN END TO CONVERTING PATIENTS' STOMACHS INTO DRUG-SHOPS.pdf.txt","2","3","6","1793446","33963","[(305211, 305445), (305491, 305666), (305714, 305862), (305895, 306273), (943740, 943859), (943909, 944101)]","[(2149, 2383), (2428, 2602), (2650, 2797), (2833, 3210), (3409, 3528), (3706, 3898)]"
"middlemarch.txt","txt/WOLFE_2002_IRIS MURDOCH APPLIED TO GEORGE ELIOT.pdf.txt","2","3","15","1793446","43119","[(539115, 539335), (539512, 539731), (1210547, 1210849), (1471576, 1471984), (1472038, 1472069), (1472098, 1472182), (1510849, 1510884), (1510956, 1511056), (1511096, 1511392), (1610964, 1611176), (1611232, 1611507), (1655004, 1655395), (1688954, 1689211), (1689247, 1689305), (1704485, 1704529)]","[(26240, 26460), (26575, 26793), (27942, 28243), (30255, 30663), (30720, 30751), (30912, 30995), (35544, 35579), (35795, 35896), (35939, 36235), (38552, 38765), (38821, 39092), (40187, 40580), (40818, 41072), (41108, 41166), (41244, 41288)]"
"middlemarch.txt","txt/Rilett_2016_George Henry Lewes, the Real Man of Science Behind George Eliot's Fictional.pdf.txt","2","3","4","1793446","68005","[(595255, 595829), (595855, 595886), (595921, 596025), (897569, 897820)]","[(22661, 23233), (23259, 23290), (24186, 24290), (35760, 36011)]"
"middlemarch.txt","txt/NEWTON_1986_BARCHESTER TOWERS AND MIDDLEMARCH.pdf.txt","2","3","1","1793446","7990","[(1662679, 1663007)]","[(4001, 4329)]"
"middlemarch.txt","txt/Beaty_1957_History by Indirection.pdf.txt","2","3","13","1793446","19487","[(43383, 43412), (397715, 397865), (724089, 724112), (758602, 758896), (977913, 978350), (978458, 978481), (978539, 978562), (1528573, 1528643), (1546096, 1546128), (1741588, 1741616), (1741818, 1741849), (1743978, 1744100), (1744124, 1744313)]","[(2731, 2761), (8693, 8844), (9011, 9034), (9370, 9666), (10338, 10777), (11769, 11792), (11831, 11854), (14218, 14289), (14531, 14563), (15416, 15444), (15587, 15618), (15800, 15922), (15946, 16129)]"
"middlemarch.txt","txt/Auerbach_1979_Women on Women's Destiny.pdf.txt","2","3","8","1793446","24597","[(581904, 581937), (583974, 584038), (584077, 584206), (768743, 768764), (1792719, 1792893), (1793005, 1793112), (1793292, 1793368), (1793406, 1793427)]","[(10450, 10483), (10596, 10658), (10698, 10827), (10920, 10941), (12194, 12369), (12483, 12590), (12625, 12701), (12740, 12761)]"
"middlemarch.txt","txt/Pinney_1962_Another Note on the Forgotten Past of Will Ladislaw.pdf.txt","2","3","1","1793446","13725","[(1543613, 1544217)]","[(5135, 5728)]"
"middlemarch.txt","txt/Baltazar_2001_THE CRITIQUE OF ANGLICAN BIBLICAL SCHOLARSHIP IN GEORGE ELIOT'S MIDDLEMARCH.pdf.txt","2","3","6","1793446","50414","[(36967, 37014), (41389, 41509), (57012, 57155), (57563, 57587), (57626, 57651), (834823, 834870)]","[(38539, 38586), (39660, 39775), (40327, 40473), (40490, 40515), (40555, 40580), (49411, 49458)]"
"middlemarch.txt","txt/McMaster_1990_WILL LADISLAW AND OTHER ITALIANS WITH WHITE MICE.pdf.txt","2","3","3","1793446","17777","[(1046150, 1046206), (1657023, 1657111), (1657177, 1657227)]","[(1328, 1383), (1540, 1627), (1667, 1716)]"
"middlemarch.txt","txt/Bedient_1969_Middlemarch.pdf.txt","2","3","5","1793446","34125","[(301573, 301601), (364414, 364455), (364524, 364568), (365224, 365265), (474600, 474689)]","[(11349, 11377), (11572, 11613), (11700, 11744), (11907, 11948), (29838, 29927)]"
"middlemarch.txt","txt/Payne_1999_The Serialist Vanishes.pdf.txt","2","3","3","1793446","60072","[(345200, 345470), (1608890, 1609386), (1611698, 1611736)]","[(4009, 4280), (25515, 26010), (26702, 26740)]"
"middlemarch.txt","txt/McCarthy_1970_Lydgate, The New, Young Surgeon of Middlemarch.pdf.txt","2","3","4","1793446","30613","[(307239, 307430), (307450, 307512), (308583, 308874), (309027, 309547)]","[(27280, 27471), (27644, 27707), (27778, 28068), (28104, 28620)]"
"middlemarch.txt","txt/Hagan_1961_Middlemarch.pdf.txt","2","3","24","1793446","42267","[(6378, 6408), (9060, 9207), (9306, 9438), (9501, 9534), (11699, 11804), (420275, 420451), (420512, 420668), (420861, 421038), (421090, 421468), (425894, 425999), (446340, 446437), (449683, 449828), (449880, 449922), (449946, 450057), (450092, 450116), (450165, 450217), (915142, 915876), (1059239, 1059286), (1630335, 1630464), (1630504, 1630537), (1691119, 1691140), (1691185, 1691366), (1691459, 1691623), (1735216, 1735729)]","[(6588, 6618), (6738, 6885), (6907, 7040), (7103, 7136), (9524, 9629), (17058, 17233), (17297, 17454), (18105, 18281), (18334, 18713), (22203, 22312), (22683, 22780), (23119, 23264), (23478, 23520), (23545, 23655), (23690, 23714), (23763, 23815), (25107, 25835), (26568, 26615), (26671, 26801), (26844, 26877), (29827, 29848), (29892, 30071), (30166, 30329), (41592, 42103)]"
"middlemarch.txt","txt/Scott_1972_George Eliot, Positivism, and the Social Vision of Middlemarch.pdf.txt","2","3","6","1793446","49396","[(1192662, 1192942), (1192976, 1193014), (1193044, 1193091), (1193154, 1193172), (1784352, 1784422), (1787275, 1787292)]","[(17743, 18021), (18054, 18091), (18120, 18168), (18228, 18246), (37142, 37212), (45378, 45395)]"
"middlemarch.txt","txt/WIESENFARTH_1999_PHILLIP PIRRIP'S AFTERLIFE, OR GREAT EXPECTATIONS AGAIN.pdf.txt","2","3","2","1793446","41957","[(714179, 714287), (1338213, 1338238)]","[(21694, 21801), (23434, 23459)]"
"middlemarch.txt","txt/Bissell_1951_Social Analysis in the Novels of George Eliot.pdf.txt","2","3","1","1793446","49131","[(992655, 992759)]","[(45621, 45723)]"
"middlemarch.txt","txt/Kurnick_2007_An Erotics of Detachment.pdf.txt","2","3","13","1793446","78850","[(754, 820), (1079, 1110), (1979, 2097), (2514, 2590), (407590, 407629), (407658, 407797), (408954, 409712), (410179, 410520), (1047077, 1047103), (1047296, 1047328), (1147374, 1147434), (1147538, 1147723), (1362997, 1363025)]","[(18462, 18528), (19059, 19090), (19450, 19568), (21305, 21381), (24421, 24460), (24506, 24645), (24737, 25494), (26371, 26714), (35150, 35176), (35388, 35420), (35662, 35722), (36153, 36337), (47151, 47179)]"
"middlemarch.txt","txt/Freeman_1970_George Eliot's Great Poetry.pdf.txt","2","3","6","1793446","43845","[(113028, 113219), (113259, 113585), (113611, 113763), (113805, 113964), (135108, 135246), (135276, 135375)]","[(40533, 40723), (40765, 41086), (41267, 41419), (41460, 41619), (43408, 43546), (43577, 43676)]"
"middlemarch.txt","txt/Hollander_2006_Ariadne and the Rippled Nose.pdf.txt","2","3","48","1793446","82213","[(151847, 151885), (151913, 152442), (158735, 158777), (159053, 159122), (159142, 159346), (398346, 398704), (399364, 399709), (399738, 399990), (402505, 402704), (404377, 404424), (404857, 405016), (405053, 405163), (405346, 405516), (405879, 406301), (440006, 440081), (444292, 444582), (454410, 454552), (455132, 455166), (455211, 455243), (455282, 455394), (455746, 455804), (455912, 456463), (456966, 457047), (457067, 457305), (460660, 460886), (460987, 461045), (463122, 463370), (463426, 463574), (464395, 464621), (476690, 477038), (477097, 477280), (477312, 477508), (584629, 585243), (585276, 585757), (585807, 586077), (586111, 586417), (586699, 586775), (791050, 791778), (794847, 795088), (1159125, 1159510), (1165532, 1165665), (1165747, 1165968), (1166003, 1166194), (1166234, 1166309), (1368266, 1368368), (1734379, 1734447), (1755727, 1755746), (1755813, 1755849)]","[(5956, 5994), (6021, 6546), (7116, 7158), (7181, 7250), (7270, 7474), (12120, 12479), (22332, 22675), (22705, 22957), (23547, 23747), (24246, 24292), (24383, 24540), (24577, 24685), (25418, 25585), (25696, 26114), (34861, 34936), (35401, 35688), (36780, 36922), (36968, 37002), (37056, 37088), (37822, 37932), (38167, 38225), (38272, 38821), (39695, 39775), (39953, 40190), (40674, 40899), (41057, 41117), (42722, 42972), (43030, 43178), (48543, 48768), (49749, 50098), (50141, 50323), (50352, 50551), (53067, 53682), (53716, 54195), (54944, 55214), (56050, 56353), (57265, 57341), (60584, 61311), (61916, 62158), (64648, 65030), (65485, 65619), (65700, 65921), (66825, 67021), (67066, 67141), (79054, 79156), (80363, 80431), (80499, 80518), (80547, 80583)]"
"middlemarch.txt","txt/McCormick_1986_George Eliot's Earliest Prose.pdf.txt","2","3","2","1793446","28457","[(8750, 8828), (8996, 9259)]","[(23483, 23561), (24285, 24550)]"
"middlemarch.txt","txt/Carroll_1959_Unity through Analogy.pdf.txt","2","3","10","1793446","34194","[(1844, 1951), (449680, 450217), (583369, 583451), (777135, 777361), (1046465, 1046712), (1688745, 1689104), (1690446, 1690485), (1691036, 1691430), (1691459, 1691623), (1793225, 1793427)]","[(4741, 4848), (6647, 7186), (7280, 7362), (7587, 7813), (8346, 8593), (9354, 9711), (9877, 9916), (10118, 10513), (10544, 10708), (31864, 32067)]"
"middlemarch.txt","txt/Blake_1976_Middlemarch and the Woman Question.pdf.txt","2","3","22","1793446","76465","[(1670, 1698), (5808, 5922), (49627, 49732), (49763, 49928), (50055, 50324), (50679, 50708), (69109, 69232), (127070, 127144), (127189, 127356), (299405, 299436), (583174, 583214), (583248, 583637), (583661, 584038), (584141, 584206), (584772, 584798), (586130, 586150), (586699, 586775), (768613, 768671), (909059, 909155), (1161109, 1161340), (1363733, 1363776), (1716422, 1716544)]","[(11571, 11599), (16322, 16436), (17959, 18079), (18175, 18340), (18377, 18645), (18826, 18855), (21155, 21276), (24002, 24077), (24121, 24289), (25759, 25790), (30170, 30210), (30244, 30628), (30811, 31186), (31289, 31354), (31646, 31672), (42456, 42476), (43381, 43457), (43662, 43720), (52819, 52915), (54323, 54552), (56818, 56861), (64246, 64370)]"
"middlemarch.txt","txt/Byerly_1989_The Language of the Soul_2.pdf.txt","2","3","3","1793446","43608","[(568068, 568310), (1175064, 1175103), (1704718, 1704809)]","[(16932, 17175), (18643, 18682), (19886, 19977)]"
"middlemarch.txt","txt/Tambling_1996_Dangerous Crossings.pdf.txt","2","3","10","1793446","36553","[(290797, 290928), (290957, 291005), (291044, 291172), (291233, 291277), (291309, 291359), (291392, 291436), (291473, 291608), (291725, 291919), (297704, 297725), (408647, 408866)]","[(15423, 15551), (15573, 15621), (15654, 15776), (15833, 15877), (15901, 15951), (15979, 16023), (16056, 16183), (16292, 16475), (16656, 16677), (21504, 21724)]"
"middlemarch.txt","txt/Wilson_1970_Eggleston's Indebtedness to George Eliot in Roxy_2.pdf.txt","2","3","4","1793446","30821","[(5865, 5922), (57861, 57943), (156835, 156866), (432675, 432699)]","[(4517, 4574), (5013, 5096), (5253, 5284), (6963, 6987)]"
"middlemarch.txt","txt/Purdy_2004_The One Poor Word in Middlemarch.pdf.txt","2","3","19","1793446","41895","[(72749, 72786), (77704, 77735), (77954, 77981), (173456, 173522), (173568, 173618), (173663, 173790), (174079, 174537), (174634, 174685), (174748, 174972), (347697, 347764), (626526, 626755), (626776, 626897), (638296, 638336), (1248526, 1248695), (1503850, 1503909), (1620996, 1621049), (1673416, 1673448), (1673613, 1673695), (1715656, 1715699)]","[(8508, 8545), (9357, 9388), (9794, 9821), (17085, 17150), (17198, 17248), (17295, 17421), (17717, 18172), (18401, 18457), (18522, 18746), (25552, 25619), (27079, 27305), (27325, 27445), (28110, 28150), (28631, 28798), (29998, 30057), (30909, 30962), (31457, 31489), (31528, 31610), (32240, 32283)]"
"middlemarch.txt","txt/HIMMELFARB_1994_George Eliot for Grown-Ups.pdf.txt","2","3","4","1793446","22494","[(835272, 835306), (1792914, 1792945), (1793217, 1793242), (1793376, 1793403)]","[(11187, 11223), (21018, 21049), (21457, 21482), (21727, 21754)]"
"middlemarch.txt","txt/Blythe_Wiesenfarth_1983_The Language of Art.pdf.txt","2","3","4","1793446","13099","[(834730, 834750), (834823, 834847), (835084, 835115), (1020784, 1020819)]","[(9289, 9309), (9479, 9503), (9941, 9971), (12713, 12748)]"
"middlemarch.txt","txt/Adams_1984_Dorothea and Miss Brooke in Middlemarch.pdf.txt","2","3","25","1793446","56849","[(5808, 6169), (8750, 8828), (8889, 9027), (57012, 57084), (83867, 83992), (116899, 117574), (192300, 192424), (195147, 195548), (195599, 195653), (402603, 402704), (411724, 412154), (449402, 450025), (450144, 450217), (1575264, 1575353), (1576339, 1576409), (1638980, 1639016), (1648986, 1649442), (1649494, 1649677), (1688954, 1689063), (1689914, 1690117), (1690157, 1690278), (1708842, 1708886), (1708998, 1709110), (1709167, 1709321), (1793141, 1793427)]","[(12034, 12395), (12574, 12652), (13292, 13429), (14122, 14195), (15431, 15556), (32025, 32699), (37619, 37743), (38370, 38771), (38822, 38876), (40743, 40843), (45360, 45788), (45997, 46620), (46663, 46736), (48206, 48296), (48326, 48396), (48636, 48672), (49268, 49721), (49775, 49953), (50891, 51000), (51039, 51242), (51284, 51405), (52743, 52786), (52816, 52927), (52981, 53132), (53928, 54214)]"
"middlemarch.txt","txt/Mansell_1965_George Eliot's Conception of Form.pdf.txt","2","3","1","1793446","32186","[(1777677, 1777703)]","[(31519, 31546)]"
"middlemarch.txt","txt/GUTH_1983_PHILIP.pdf.txt","2","3","1","1793446","26541","[(1690826, 1690891)]","[(15204, 15268)]"
"middlemarch.txt","txt/Furst_1988_Realism and Its Code of Accreditation.pdf.txt","2","3","1","1793446","66714","[(794847, 794877)]","[(48105, 48135)]"
"middlemarch.txt","txt/Palmer_2011_Enlarged Perspectives.pdf.txt","2","3","1","1793446","142003","[(9444, 9534)]","[(111394, 111484)]"
"middlemarch.txt","txt/Capuano_2007_An Objective Aural-Relative in Middlemarch.pdf.txt","2","3","14","1793446","46666","[(991, 1069), (97415, 97458), (97654, 97753), (97791, 97854), (335865, 336066), (336088, 336114), (336765, 336859), (336922, 337049), (337074, 337102), (531735, 531760), (531870, 531929), (532011, 532572), (532606, 532724), (1175444, 1175591)]","[(7619, 7698), (15229, 15272), (15645, 15745), (15780, 15841), (21986, 22186), (22208, 22234), (23955, 24049), (24115, 24242), (24267, 24295), (33350, 33375), (33590, 33650), (33733, 34292), (34328, 34442), (36163, 36310)]"
"middlemarch.txt","txt/Wiesenfarth_1981_Review of George Eliot's Middlemarch Notebooks.pdf.txt","2","3","1","1793446","12726","[(1775659, 1775716)]","[(6057, 6114)]"
"middlemarch.txt","txt/NURBHAI_2000_IDEALISATION AND IRONY IN GEORGE ELIOT'S MIDDLEMARCH.pdf.txt","2","3","3","1793446","22821","[(915988, 916304), (1019037, 1019149), (1147374, 1147434)]","[(6318, 6605), (14302, 14415), (14802, 14861)]"
"middlemarch.txt","txt/Goodheart_1999_The Licensed Trespasser.pdf.txt","2","3","8","1793446","33673","[(248603, 248628), (266692, 266808), (269010, 269142), (270844, 271024), (425950, 425999), (426793, 427008), (1792048, 1792378), (1793387, 1793427)]","[(7138, 7164), (9095, 9211), (9237, 9369), (9610, 9790), (15332, 15390), (15619, 15834), (20077, 20408), (23030, 23069)]"
"middlemarch.txt","txt/Wiesenfarth_1982_Middlemarch.pdf.txt","2","3","18","1793446","64436","[(19537, 19557), (160249, 160267), (409924, 409957), (454187, 454284), (454417, 454458), (454536, 454560), (454979, 454992), (469324, 469386), (469564, 469604), (828429, 828519), (828693, 828763), (828840, 829045), (839094, 839443), (839478, 839642), (839683, 839745), (839783, 839817), (839875, 839905), (839936, 840549)]","[(3597, 3617), (6960, 6978), (10123, 10156), (17241, 17338), (17367, 17408), (17585, 17609), (17946, 17960), (20915, 20977), (21167, 21207), (23661, 23751), (24111, 24181), (25805, 26010), (51448, 51798), (51833, 51997), (52039, 52101), (52138, 52171), (52230, 52260), (52292, 52903)]"
"middlemarch.txt","txt/Hulme_1968_Middlemarch as Science-Fiction.pdf.txt","2","3","7","1793446","30417","[(300667, 300712), (307917, 308091), (345200, 345470), (1679915, 1680112), (1694266, 1694287), (1710273, 1710293), (1737460, 1737536)]","[(1944, 1989), (5122, 5296), (5632, 5904), (9389, 9585), (11346, 11367), (11431, 11458), (25221, 25298)]"
"middlemarch.txt","txt/IRVINE_1998_MRS.pdf.txt","2","3","12","1793446","56890","[(258129, 258174), (300789, 300831), (300911, 300965), (1147596, 1148025), (1148047, 1148472), (1148711, 1148735), (1148813, 1148899), (1589081, 1589109), (1589206, 1589263), (1589591, 1589612), (1589653, 1589879), (1589914, 1590380)]","[(7710, 7755), (13286, 13328), (13358, 13412), (19198, 19610), (19639, 20068), (20116, 20140), (20219, 20306), (44394, 44422), (44523, 44580), (44655, 44677), (44721, 44949), (45115, 45581)]"
"middlemarch.txt","txt/Edwards_1972_Women, Energy, and Middlemarch.pdf.txt","2","3","8","1793446","47608","[(942, 1056), (1443, 1496), (2748, 2777), (127679, 127852), (175792, 175847), (176691, 176775), (413002, 413055), (1787714, 1787861)]","[(29793, 29908), (30654, 30707), (30781, 30810), (31919, 32091), (33101, 33156), (34509, 34594), (35656, 35709), (38943, 39092)]"
